X,Y,truck_name,repair_type,date_fixed,date_fixed1,address,activity_type,longitude,latitude,FID
-76.1079007302311,43.0557944108263,264             ,SNOW & ICE,2017/03/14 00:19:58+00,2017/03/14 00:19:00+00,                                                  ,    ,-76.1079007302311,43.0557944108263,9590
-76.0929702253354,43.055100711276,261             ,SNOW & ICE,2017/03/14 00:19:59+00,2017/03/14 00:19:59+00,2835 ERIE BLVD E                                  ,    ,-76.0929702253354,43.055100711276,9591
-76.1107127311061,43.0552727106217,259             ,SNOW & ICE,2017/03/14 00:19:59+00,2017/03/14 00:16:32+00,1243 CANAL ST SYRACUSE 13210                      ,    Ignition Off,-76.1107127311061,43.0552727106218,9592
-76.1104549310457,43.0555956106911,262             ,SNOW & ICE,2017/03/14 00:20:03+00,2017/03/14 00:20:04+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1104549310457,43.0555956106911,9593
-76.1123264316117,43.0550202105129,286             ,SNOW & ICE,2017/03/14 00:20:11+00,2017/03/14 00:20:11+00,1216 CANAL ST REAR                                ,    ,-76.1123264316117,43.0550202105129,9594
-76.1073216300276,43.055578110809,266             ,SNOW & ICE,2017/03/14 00:20:17+00,2017/03/14 00:20:17+00,                                                  ,    ,-76.1073216300276,43.055578110809,9595
-76.1225082361583,43.0722799132899,210             ,SNOW & ICE,2017/03/14 00:20:25+00,2017/03/14 00:20:25+00,452 GRANT BLVD & TEALL AVE                        ,    ,-76.1225082361583,43.0722799132899,9596
-76.1676289487293,43.0435356062617,179             ,SNOW & ICE,2017/03/14 00:20:26+00,2017/03/14 00:20:26+00,722 TULLY ST & ONTARIO ST                         ,    Start Moving,-76.1676289487293,43.0435356062617,9597
-76.1081884302755,43.0551139106901,265             ,SNOW & ICE,2017/03/14 00:20:26+00,2017/03/13 09:58:09+00,1265 CANAL ST SYRACUSE 13210                      ,    ,-76.1081884302755,43.0551139106902,9598
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/13 23:58:16+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    Ignition On,-76.106515929743,43.0552566107811,9599
-76.1763484522631,43.0533191077214,285             ,SNOW & ICE,2017/03/14 00:20:32+00,2017/03/14 00:20:32+00,1204-06 GENESEE ST W                              ,    ,-76.1763484522631,43.0533191077214,9600
-76.1087966305604,43.0563306108903,267             ,SNOW & ICE,2017/03/14 00:20:36+00,2017/03/14 00:02:30+00,1834 EB I 690 SYRACUSE 13210                      ,    ,-76.1087966305604,43.0563306108903,9601
-76.1105317310789,43.0557111107093,283             ,SNOW & ICE,2017/03/14 00:20:36+00,2017/03/14 00:20:37+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1105317310789,43.0557111107093,9602
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:20:40+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    ,-76.1221901361077,43.0730109134365,9603
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:20:42+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    Ignition On,-76.1221901361077,43.0730109134365,9604
-76.102823628452,43.053967910687,261             ,SNOW & ICE,2017/03/14 00:20:43+00,2017/03/14 00:20:44+00,2509 ERIE BLVD E & MIDLER AVE                     ,    ,-76.102823628452,43.0539679106869,9605
-76.1345157378392,43.0414921071683,263             ,SNOW & ICE,2017/03/14 00:20:44+00,2017/03/14 00:17:19+00,726 UNIVERSITY AVE & MARSHALL                     ,    ,-76.1345157378392,43.0414921071683,9606
-76.1225216361569,43.0722011132749,210             ,SNOW & ICE,2017/03/14 00:20:45+00,2017/03/14 00:20:45+00,452 GRANT BLVD & TEALL AVE                        ,    Start Moving,-76.1225216361569,43.0722011132749,9607
-76.1345157378392,43.0414921071683,263             ,SNOW & ICE,2017/03/14 00:20:46+00,2017/03/14 00:17:19+00,726 UNIVERSITY AVE & MARSHALL                     ,    Ignition On,-76.1345157378392,43.0414921071683,9608
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:20:48+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    Ignition Off,-76.1221901361077,43.0730109134365,9609
-76.1038339287719,43.0538569106275,261             ,SNOW & ICE,2017/03/14 00:20:52+00,2017/03/14 00:20:53+00,2509 ERIE BLVD E & MIDLER AVE                     ,    Stop Moving,-76.1038339287719,43.0538569106275,9610
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:20:53+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    Ignition On,-76.1221901361077,43.0730109134365,9611
-76.1108936311901,43.0556232106792,268             ,SNOW & ICE,2017/03/14 00:20:54+00,2017/03/14 00:20:54+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1108936311901,43.0556232106792,9612
-76.1660447482433,43.0439232063944,179             ,SNOW & ICE,2017/03/14 00:20:54+00,2017/03/14 00:20:54+00,338 SENECA ST & TULLY ST                          ,    ,-76.1660447482433,43.0439232063944,9613
-76.106515929743,43.055256610781,208             ,SNOW & ICE,2017/03/14 00:20:54+00,2017/03/13 14:16:18+00,1281 CANAL ST SYRACUSE 13210                      ,    ,-76.106515929743,43.0552566107811,9614
-76.1061327306033,43.0689472133113,285             ,SNOW & ICE,2017/03/14 00:02:44+00,2017/03/14 00:02:44+00,2907-09 JAMES ST                                  ,    Start Moving,-76.1061327306033,43.0689472133113,9615
-76.1344689378352,43.0416481071988,263             ,SNOW & ICE,2017/03/14 00:30:32+00,2017/03/14 00:30:32+00,726 UNIVERSITY AVE & MARSHALL                     ,    ,-76.1344689378352,43.0416481071988,9616
-76.1107127311061,43.0552727106217,259             ,SNOW & ICE,2017/03/14 00:30:34+00,2017/03/14 00:16:32+00,1243 CANAL ST SYRACUSE 13210                      ,    ,-76.1107127311061,43.0552727106218,9617
-76.1089086305753,43.0560334108313,267             ,SNOW & ICE,2017/03/14 00:30:38+00,2017/03/14 00:30:39+00,1832 EB I 690 SYRACUSE 13210                      ,    ,-76.1089086305753,43.0560334108313,9618
-76.127820936309,43.0504197090682,179             ,SNOW & ICE,2017/03/14 00:30:44+00,2017/03/14 00:30:44+00,1392 ERIE BLVD E SYRACUSE 13210                   ,    Stop Moving,-76.127820936309,43.0504197090682,9619
-76.1373712391626,43.0470091080718,261             ,SNOW & ICE,2017/03/14 00:30:47+00,2017/03/14 00:30:48+00,913-17 GENESEE ST E                               ,    Stop Moving,-76.1373712391626,43.0470091080718,9620
-76.1319254376594,43.0506769089566,178             ,SNOW & ICE,2017/03/14 00:30:50+00,2017/03/14 00:30:50+00,790 CANAL ST & WALNUT AVE                         ,    Start Moving,-76.1319254376594,43.0506769089566,9621
-76.1109137311947,43.0555974106736,268             ,SNOW & ICE,2017/03/14 00:30:54+00,2017/03/14 00:30:54+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109137311947,43.0555974106736,9622
-76.127668136258,43.0503997090704,179             ,SNOW & ICE,2017/03/14 00:30:56+00,2017/03/14 00:30:56+00,1398 ERIE BLVD E SYRACUSE 13210                   ,    Start Moving,-76.127668136258,43.0503997090704,9623
-76.1123681316234,43.0549956105068,265             ,SNOW & ICE,2017/03/14 00:30:58+00,2017/03/14 00:30:59+00,1216 CANAL ST REAR                                ,    ,-76.1123681316234,43.0549956105068,9624
-76.1083391303913,43.0560447108554,284             ,SNOW & ICE,2017/03/14 00:31:02+00,2017/03/13 23:32:48+00,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210    ,    ,-76.1083391303913,43.0560447108554,9625
-76.1104586310472,43.0556001106917,262             ,SNOW & ICE,2017/03/14 00:31:03+00,2017/03/14 00:31:04+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1104586310472,43.0556001106917,9626
-76.1083391303913,43.0560447108554,284             ,SNOW & ICE,2017/03/14 00:31:04+00,2017/03/13 23:32:48+00,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210    ,    Ignition On,-76.1083391303913,43.0560447108554,9627
-76.1112442312896,43.0554247106291,210             ,SNOW & ICE,2017/03/14 00:31:16+00,2017/03/14 00:31:16+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1112442312896,43.0554247106291,9628
-76.1884186553329,43.0415864050977,285             ,SNOW & ICE,2017/03/14 00:31:16+00,2017/03/14 00:31:16+00,429 S AVERY AVE SYRACUSE 13204                    ,    ,-76.1884186553328,43.0415864050977,9629
-76.1073181300289,43.0556121108154,266             ,SNOW & ICE,2017/03/14 00:31:17+00,2017/03/14 00:31:17+00,                                                  ,    ,-76.1073181300289,43.0556121108154,9630
-76.1107594311469,43.0556282106853,216             ,SNOW & ICE,2017/03/14 00:31:25+00,2017/03/14 00:31:25+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1107594311469,43.0556282106853,9631
-76.1110059312254,43.0556071106718,286             ,SNOW & ICE,2017/03/14 00:31:30+00,2017/03/14 00:31:30+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1110059312254,43.0556071106718,9632
-76.1344549378277,43.0416071071918,263             ,SNOW & ICE,2017/03/14 00:31:32+00,2017/03/14 00:31:32+00,726 UNIVERSITY AVE & MARSHALL                     ,    ,-76.1344549378277,43.0416071071918,9633
-76.1107127311061,43.0552727106217,259             ,SNOW & ICE,2017/03/14 00:31:34+00,2017/03/14 00:16:32+00,1243 CANAL ST SYRACUSE 13210                      ,    ,-76.1107127311061,43.0552727106218,9634
-76.1083391303913,43.0560447108554,284             ,SNOW & ICE,2017/03/14 00:31:34+00,2017/03/13 23:32:48+00,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210    ,    Ignition Off,-76.1083391303913,43.0560447108554,9635
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:31:35+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    ,-76.1221901361077,43.0730109134365,9636
-76.1089242305822,43.0560589108354,267             ,SNOW & ICE,2017/03/14 00:31:38+00,2017/03/14 00:31:39+00,1832 EB I 690 SYRACUSE 13210                      ,    ,-76.1089242305822,43.0560589108354,9637
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:31:40+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    Ignition On,-76.1221901361077,43.0730109134365,9638
-76.141771140862,43.0507859085956,178             ,SNOW & ICE,2017/03/14 00:31:47+00,2017/03/14 00:31:47+00,701 WATER ST E & ALMOND ST &                      ,    ,-76.141771140862,43.0507859085956,9639
-76.137410439174,43.0469916080671,261             ,SNOW & ICE,2017/03/14 00:31:47+00,2017/03/14 00:31:47+00,907 GENESEE ST E                                  ,    ,-76.137410439174,43.0469916080671,9640
-76.1109017311929,43.0556257106793,268             ,SNOW & ICE,2017/03/14 00:31:54+00,2017/03/14 00:31:54+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109017311929,43.0556257106793,9641
-76.1123101316083,43.0550467105184,265             ,SNOW & ICE,2017/03/14 00:31:55+00,2017/03/14 00:31:56+00,1216 CANAL ST REAR                                ,    ,-76.1123101316083,43.0550467105184,9642
-76.1421991409863,43.0505829085417,178             ,SNOW & ICE,2017/03/14 00:31:56+00,2017/03/14 00:31:56+00,627 WATER ST E & ALMOND ST &                      ,    ,-76.1421991409863,43.0505829085417,9643
-76.1201852337698,43.0495656092066,179             ,SNOW & ICE,2017/03/14 00:31:56+00,2017/03/14 00:31:56+00,1732 ERIE BLVD E & WESTCOTT ST                    ,    ,-76.1201852337698,43.0495656092066,9644
-76.1422001409815,43.0505124085287,178             ,SNOW & ICE,2017/03/14 00:31:59+00,2017/03/14 00:31:59+00,627 WATER ST E & ALMOND ST &                      ,    Stop Moving,-76.1422001409815,43.0505124085287,9645
-76.1104542310461,43.0556046106927,262             ,SNOW & ICE,2017/03/14 00:32:03+00,2017/03/14 00:32:04+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1104542310461,43.0556046106927,9646
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:32:07+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    Ignition Off,-76.1221901361077,43.0730109134365,9647
-76.1112499312925,43.0554402106317,210             ,SNOW & ICE,2017/03/14 00:32:16+00,2017/03/14 00:32:16+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1112499312925,43.0554402106317,9648
-76.1883834553199,43.0415649050951,285             ,SNOW & ICE,2017/03/14 00:32:16+00,2017/03/14 00:32:16+00,                                                  ,    ,-76.1883834553199,43.0415649050951,9649
-76.1073029300245,43.0556197108173,266             ,SNOW & ICE,2017/03/14 00:32:17+00,2017/03/14 00:32:17+00,                                                  ,    ,-76.1073029300245,43.0556197108173,9650
-76.110730631137,43.0556202106849,216             ,SNOW & ICE,2017/03/14 00:32:25+00,2017/03/14 00:32:25+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.110730631137,43.0556202106849,9651
-76.1110076312262,43.0556112106726,286             ,SNOW & ICE,2017/03/14 00:32:30+00,2017/03/14 00:32:30+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1110076312262,43.0556112106726,9652
-76.1344554378257,43.0415769071863,263             ,SNOW & ICE,2017/03/14 00:32:32+00,2017/03/14 00:32:32+00,726 UNIVERSITY AVE & MARSHALL                     ,    ,-76.1344554378257,43.0415769071863,9653
-76.1083391303913,43.0560447108554,284             ,SNOW & ICE,2017/03/14 00:32:34+00,2017/03/13 23:32:48+00,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210    ,    ,-76.1083391303913,43.0560447108554,9654
-76.1107127311061,43.0552727106217,259             ,SNOW & ICE,2017/03/14 00:32:34+00,2017/03/14 00:16:32+00,1243 CANAL ST SYRACUSE 13210                      ,    ,-76.1107127311061,43.0552727106218,9655
-76.1421971409714,43.0503852085054,178             ,SNOW & ICE,2017/03/14 00:32:35+00,2017/03/14 00:32:35+00,627 WATER ST E & ALMOND ST &                      ,    Start Moving,-76.1421971409714,43.0503852085054,9656
-76.1151926322643,43.0511606096928,179             ,SNOW & ICE,2017/03/14 00:32:37+00,2017/03/14 00:32:37+00,1915 ERIE BLVD E & PEAT ST & K                    ,    Stop Moving,-76.1151926322643,43.0511606096928,9657
-76.1089586305945,43.056074910837,267             ,SNOW & ICE,2017/03/14 00:32:38+00,2017/03/14 00:32:39+00,1832 EB I 690 SYRACUSE 13210                      ,    ,-76.1089586305946,43.056074910837,9658
-76.1374499391846,43.04696110806,261             ,SNOW & ICE,2017/03/14 00:32:47+00,2017/03/14 00:32:47+00,907 GENESEE ST E                                  ,    ,-76.1374499391846,43.04696110806,9659
-76.1109072311939,43.0556151106772,268             ,SNOW & ICE,2017/03/14 00:32:54+00,2017/03/14 00:32:54+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109072311939,43.0556151106772,9660
-76.1123444316186,43.055035210515,265             ,SNOW & ICE,2017/03/14 00:32:55+00,2017/03/14 00:32:56+00,1216 CANAL ST REAR                                ,    ,-76.1123444316186,43.055035210515,9661
-76.1104666310519,43.0556297106968,262             ,SNOW & ICE,2017/03/14 00:33:03+00,2017/03/14 00:33:04+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1104666310519,43.0556297106969,9662
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:33:07+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    ,-76.1221901361077,43.0730109134365,9663
-76.142083140741,43.047697608016,178             ,SNOW & ICE,2017/03/14 00:33:07+00,2017/03/14 00:33:07+00,701-05 GENESEE ST E & ALMOND ST                   ,    Stop Moving,-76.142083140741,43.047697608016,9664
-76.1112774313004,43.0554261106281,210             ,SNOW & ICE,2017/03/14 00:33:16+00,2017/03/14 00:33:16+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1112774313005,43.0554261106281,9665
-76.1883704553172,43.0415859050995,285             ,SNOW & ICE,2017/03/14 00:33:16+00,2017/03/14 00:33:16+00,                                                  ,    ,-76.1883704553172,43.0415859050995,9666
-76.1073146300264,43.055592910812,266             ,SNOW & ICE,2017/03/14 00:33:17+00,2017/03/14 00:33:17+00,                                                  ,    ,-76.1073146300264,43.055592910812,9667
-76.1107261311358,43.0556244106859,216             ,SNOW & ICE,2017/03/14 00:33:25+00,2017/03/14 00:33:25+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1107261311358,43.0556244106859,9668
-76.1109914312203,43.0556032106717,286             ,SNOW & ICE,2017/03/14 00:33:30+00,2017/03/14 00:33:30+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109914312203,43.0556032106717,9669
-76.1344576378194,43.0414784071681,263             ,SNOW & ICE,2017/03/14 00:33:32+00,2017/03/14 00:33:32+00,726 UNIVERSITY AVE & MARSHALL                     ,    ,-76.1344576378194,43.0414784071681,9670
-76.1083391303913,43.0560447108554,284             ,SNOW & ICE,2017/03/14 00:33:34+00,2017/03/13 23:32:48+00,4 MIDLER AVE FROM EB I 690 RAMP SYRACUSE 13210    ,    ,-76.1083391303913,43.0560447108554,9671
-76.1107127311061,43.0552727106217,259             ,SNOW & ICE,2017/03/14 00:33:34+00,2017/03/14 00:16:32+00,1243 CANAL ST SYRACUSE 13210                      ,    ,-76.1107127311061,43.0552727106218,9672
-76.1150999322376,43.051207409705,179             ,SNOW & ICE,2017/03/14 00:33:34+00,2017/03/14 00:33:34+00,1915 ERIE BLVD E & PEAT ST & K                    ,    Start Moving,-76.1150999322376,43.051207409705,9673
-76.1089079305724,43.0559952108243,267             ,SNOW & ICE,2017/03/14 00:33:38+00,2017/03/14 00:33:39+00,1832 EB I 690 SYRACUSE 13210                      ,    ,-76.1089079305724,43.0559952108243,9674
-76.1421307407391,43.0474581079701,178             ,SNOW & ICE,2017/03/14 00:33:38+00,2017/03/14 00:33:38+00,701-05 GENESEE ST E & ALMOND ST                   ,    Start Moving,-76.1421307407391,43.0474581079701,9675
-76.1374839391956,43.0469609080586,261             ,SNOW & ICE,2017/03/14 00:33:47+00,2017/03/14 00:33:47+00,907 GENESEE ST E                                  ,    ,-76.1374839391956,43.0469609080586,9676
-76.1109156311964,43.0556111106761,268             ,SNOW & ICE,2017/03/14 00:33:54+00,2017/03/14 00:33:54+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109156311963,43.0556111106761,9677
-76.1123476316186,43.055019610512,265             ,SNOW & ICE,2017/03/14 00:33:55+00,2017/03/14 00:33:56+00,1216 CANAL ST REAR                                ,    ,-76.1123476316186,43.055019610512,9678
-76.1104666310508,43.0556131106938,262             ,SNOW & ICE,2017/03/14 00:34:03+00,2017/03/14 00:34:04+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1104666310508,43.0556131106938,9679
-76.1221901361077,43.0730109134365,270             ,SNOW & ICE,2017/03/14 00:34:07+00,2017/03/02 11:37:19+00,1824 TEALL AVE                                    ,    ,-76.1221901361077,43.0730109134365,9680
-76.1112812313008,43.0554137106257,210             ,SNOW & ICE,2017/03/14 00:34:16+00,2017/03/14 00:34:16+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1112812313008,43.0554137106257,9681
-76.1883789553202,43.0415899050999,285             ,SNOW & ICE,2017/03/14 00:34:16+00,2017/03/14 00:34:16+00,                                                  ,    ,-76.1883789553202,43.0415899050999,9682
-76.1072881300154,43.055560110807,266             ,SNOW & ICE,2017/03/14 00:34:17+00,2017/03/14 00:34:17+00,                                                  ,    ,-76.1072881300154,43.055560110807,9683
-76.1107291311357,43.055609610683,216             ,SNOW & ICE,2017/03/14 00:34:25+00,2017/03/14 00:34:25+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1107291311357,43.055609610683,9684
-76.1149779324183,43.0542699102725,179             ,SNOW & ICE,2017/03/14 00:34:28+00,2017/03/14 00:34:28+00,340 PEAT ST                                       ,    ,-76.1149779324183,43.0542699102725,9685
-76.1109727312133,43.0555889106698,286             ,SNOW & ICE,2017/03/14 00:34:30+00,2017/03/14 00:34:30+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109727312133,43.0555889106698,9686
-76.1344999378336,43.0414864071679,263             ,SNOW & ICE,2017/03/14 00:34:32+00,2017/03/14 00:34:32+00,726 UNIVERSITY AVE & MARSHALL                     ,    ,-76.1344999378336,43.0414864071679,9687
-76.1107127311061,43.0552727106217,259             ,SNOW & ICE,2017/03/14 00:34:34+00,2017/03/14 00:16:32+00,1243 CANAL ST SYRACUSE 13210                      ,    ,-76.1107127311061,43.0552727106218,9688
-76.1423944403197,43.0404386066698,178             ,SNOW & ICE,2017/03/14 00:34:38+00,2017/03/14 00:34:38+00,599 JACKSON ST SYRACUSE 13202                     ,    ,-76.1423944403197,43.0404386066698,9689
-76.1089026305698,43.0559841108225,267             ,SNOW & ICE,2017/03/14 00:34:38+00,2017/03/14 00:34:39+00,1832 EB I 690 SYRACUSE 13210                      ,    ,-76.1089026305698,43.0559841108225,9690
-76.1374746391945,43.0469866080637,261             ,SNOW & ICE,2017/03/14 00:34:47+00,2017/03/14 00:34:47+00,907 GENESEE ST E                                  ,    ,-76.1374746391945,43.0469866080637,9691
-76.110925231199,43.0556054106746,268             ,SNOW & ICE,2017/03/14 00:34:54+00,2017/03/14 00:34:54+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.110925231199,43.0556054106747,9692
-76.1124051316357,43.0549996105061,265             ,SNOW & ICE,2017/03/14 00:34:55+00,2017/03/14 00:34:56+00,1216 CANAL ST REAR                                ,    ,-76.1124051316357,43.0549996105061,9693
-76.142131740109,43.0386941063593,178             ,SNOW & ICE,2017/03/14 00:34:57+00,2017/03/14 00:34:57+00,500 TAYLOR ST E & MCBRIDE ST                      ,    Stop Moving,-76.1421317401089,43.0386941063593,9694
-76.1104732310526,43.0556087106927,262             ,SNOW & ICE,2017/03/14 00:35:03+00,2017/03/14 00:35:04+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.1104732310526,43.0556087106927,9695
-76.1115627313462,43.0547751104974,179             ,SNOW & ICE,2017/03/14 00:35:09+00,2017/03/14 00:35:09+00,1235 CANAL ST SYRACUSE 13210                      ,    ,-76.1115627313462,43.0547751104974,9696
-76.1883547553138,43.0416102051045,285             ,SNOW & ICE,2017/03/14 00:35:16+00,2017/03/14 00:35:16+00,                                                  ,    ,-76.1883547553138,43.0416102051045,9697
-76.1112747312985,43.0554114106255,210             ,SNOW & ICE,2017/03/14 00:35:16+00,2017/03/14 00:35:16+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1112747312985,43.0554114106255,9698
-76.1073101300227,43.0555617108064,266             ,SNOW & ICE,2017/03/14 00:35:17+00,2017/03/14 00:35:17+00,                                                  ,    ,-76.1073101300227,43.0555617108064,9699
-76.1420902400774,43.0384429063147,178             ,SNOW & ICE,2017/03/14 00:35:19+00,2017/03/14 00:35:19+00,516 BURT ST                                       ,    Start Moving,-76.1420902400774,43.0384429063147,9700
-76.1107101311302,43.0556186106854,216             ,SNOW & ICE,2017/03/14 00:35:25+00,2017/03/14 00:35:25+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1107101311302,43.0556186106854,9701
-76.1109739312125,43.0555731106668,286             ,SNOW & ICE,2017/03/14 00:35:30+00,2017/03/14 00:35:30+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109739312125,43.0555731106668,9702
-76.1344616378196,43.0414632071651,263             ,SNOW & ICE,2017/03/14 00:35:32+00,2017/03/14 00:35:32+00,726 UNIVERSITY AVE & MARSHALL                     ,    ,-76.1344616378196,43.0414632071651,9703
-76.1107127311061,43.0552727106217,259             ,SNOW & ICE,2017/03/14 00:35:34+00,2017/03/14 00:16:32+00,1243 CANAL ST SYRACUSE 13210                      ,    ,-76.1107127311061,43.0552727106218,9704
-76.1089332305829,43.0560272108292,267             ,SNOW & ICE,2017/03/14 00:35:38+00,2017/03/14 00:35:39+00,1832 EB I 690 SYRACUSE 13210                      ,    ,-76.1089332305829,43.0560272108292,9705
-76.1103149309877,43.0554212106644,179             ,SNOW & ICE,2017/03/14 00:35:38+00,2017/03/14 00:35:38+00,1200 CANAL ST                                     ,    ,-76.1103149309877,43.0554212106644,9706
-76.1375126392085,43.0470104080666,261             ,SNOW & ICE,2017/03/14 00:35:47+00,2017/03/14 00:35:47+00,901-05 GENESEE ST E & IRVING AVE                  ,    ,-76.1375126392085,43.0470104080666,9707
-76.1109256311999,43.0556151106764,268             ,SNOW & ICE,2017/03/14 00:35:54+00,2017/03/14 00:35:54+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1109256311999,43.0556151106764,9708
-76.1122254315774,43.054999210513,265             ,SNOW & ICE,2017/03/14 00:35:55+00,2017/03/14 00:35:56+00,1216 CANAL ST REAR                                ,    Start Moving,-76.1122254315774,43.054999210513,9709
-76.110461231048,43.0555997106916,262             ,SNOW & ICE,2017/03/14 00:36:03+00,2017/03/14 00:36:04+00,1824 EB I 690 SYRACUSE 13210                      ,    ,-76.110461231048,43.0555997106916,9710
-76.112366631642,43.0552601105555,179             ,SNOW & ICE,2017/03/14 00:36:15+00,2017/03/14 00:36:15+00,1814 EB I 690 SYRACUSE 13210                      ,    ,-76.112366631642,43.0552601105555,9711
-76.1883849553234,43.0416066051027,285             ,SNOW & ICE,2017/03/14 00:36:16+00,2017/03/14 00:36:16+00,                                                  ,    ,-76.1883849553234,43.0416066051027,9712
-76.1112389312875,43.0554194106284,210             ,SNOW & ICE,2017/03/14 00:36:16+00,2017/03/14 00:36:16+00,1820 EB I 690 SYRACUSE 13210                      ,    ,-76.1112389312875,43.0554194106284,9713
-76.1073221300275,43.0555742108083,266             ,SNOW & ICE,2017/03/14 00:36:17+00,2017/03/14 00:36:17+00,                                                  ,    ,-76.1073221300274,43.0555742108083,9714
-76.107277430015,43.0556024108152,266             ,SNOW & ICE,2017/03/13 23:58:21+00,2017/03/13 23:58:21+00,                                                  ,    ,-76.107277430015,43.0556024108152,9715
-76.1083192303734,43.0558856108269,264             ,SNOW & ICE,2017/03/14 00:02:54+00,2017/03/14 00:02:54+00,                                                  ,    ,-76.1083192303734,43.0558856108269,9716
-76.1107386310976,43.0550376105776,210             ,SNOW & ICE,2017/03/13 23:47:12+00,2017/03/13 23:47:12+00,1243 CANAL ST SYRACUSE 13210                      ,    ,-76.1107386310976,43.0550376105776,9717
-76.1670242487683,43.046799906885,179             ,SNOW & ICE,2017/03/13 23:58:24+00,2017/03/13 23:58:25+00,831 FAYETTE ST W & SENECA ST                      ,    ,-76.1670242487683,43.046799906885,9718
-76.1102277309409,43.0551641106205,268             ,SNOW & ICE,2017/03/13 23:58:28+00,2017/03/13 23:58:29+00,1200 CANAL ST                                     ,    ,-76.1102277309409,43.0551641106205,9719
-76.1672417488257,43.0466179068432,179             ,SNOW & ICE,2017/03/13 23:58:29+00,2017/03/13 23:58:30+00,831 FAYETTE ST W & SENECA ST                      ,    ,-76.1672417488257,43.0466179068432,9720
-76.1103841309824,43.0550339105906,268             ,SNOW & ICE,2017/03/13 23:58:35+00,2017/03/13 23:58:35+00,1245 CANAL ST SYRACUSE 13210                      ,    ,-76.1103841309824,43.0550339105906,9721
-76.1107619311491,43.0556487106889,216             ,SNOW & ICE,2017/03/13 23:58:37+00,2017/03/13 23:58:37+00,1822 EB I 690 SYRACUSE 13210                      ,    ,-76.1107619311491,43.0556487106889,9722
-76.1122889315967,43.0549809105071,210             ,SNOW & ICE,2017/03/13 23:58:40+00,2017/03/13 23:58:40+00,1216 CANAL ST REAR                                ,    Spreader On,-76.1122889315967,43.0549809105072,9723
